編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,加祿,內獅,枋山,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,瑞和,關山,海端,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,崇德,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,八斗子,四腳亭,暖暖
1000,臺北,2753.0,340.0,450.0,1121.0,501.0,337.0,2448.0,1636.0,650.0,977.0,55.0,359.0,737.0,654.0,3616.0,270.0,422.0,2574.0,5715.0,1756.0,4174.0,748.0,708.0,172.0,9.0,64.0,400.0,449.0,334.0,71.0,0.0,10.0,13.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1879.0,26.0,17.0,6.0,660.0,0.0,2.0,35.0,0.0,56.0,0.0,68.0,129.0,2.0,238.0,0.0,111.0,173.0,0.0,7.0,0.0,2.0,3.0,332.0,1.0,31.0,26.0,6.0,35.0,714.0,1.0,28.0,10.0,12.0,4.0,7.0,2036.0,7.0,7.0,1.0,11.0,1.0,424.0,0.0,0.0,122.0,1.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,23.0,0.0,8.0,7.0,0.0,265.0,0.0,2.0,0.0,56.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,165.0,1.0,0.0,0.0,23.0,0.0,3.0,0.0,54.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,43.0,0.0,1035.0,0.0,35.0,0.0,0.0,70.0,0.0,145.0,9.0,0.0,0.0,214.0,0.0,132.0,0.0,0.0,54.0,0.0,43.0,0.0,2.0,0.0,52.0,0.0,30.0,53.0,3257.0,1.0,0.0,98.0,0.0,0.0,2.0,0.0,0.0,20.0,4.0,0.0,33.0,39.0,19.0,642.0,2.0,0.0,726.0,3.0,370.0,1.0,268.0,50.0,17.0,51.0,38.0,12.0,1352.0,50.0,213.0,125.0,191.0,5.0,347.0,14.0,0.0,53.0,20.0,420.0,2076.0,79.0,57.0,138.0,118.0
1010,萬華,270.0,61.0,23.0,58.0,20.0,31.0,155.0,121.0,149.0,169.0,353.0,0.0,236.0,39.0,241.0,32.0,63.0,246.0,400.0,144.0,250.0,67.0,55.0,16.0,0.0,4.0,8.0,27.0,27.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,57.0,2.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,9.0,1.0,10.0,7.0,0.0,11.0,2.0,0.0,80.0,2.0,15.0,5.0,18.0,2.0,21.0,0.0,1.0,1.0,0.0,24.0,96.0,6.0,3.0,11.0,8.0
1020,板橋,1071.0,69.0,97.0,204.0,81.0,54.0,396.0,321.0,223.0,388.0,623.0,175.0,0.0,488.0,1960.0,167.0,309.0,1703.0,2674.0,660.0,1792.0,323.0,263.0,95.0,3.0,25.0,147.0,190.0,136.0,42.0,1.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,878.0,24.0,8.0,8.0,299.0,0.0,1.0,18.0,0.0,70.0,0.0,26.0,76.0,3.0,166.0,0.0,60.0,67.0,1.0,3.0,0.0,4.0,10.0,167.0,2.0,13.0,17.0,9.0,20.0,315.0,4.0,7.0,3.0,4.0,9.0,4.0,941.0,3.0,2.0,0.0,7.0,0.0,284.0,0.0,0.0,80.0,2.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,98.0,22.0,1.0,2.0,8.0,0.0,177.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,261.0,0.0,11.0,0.0,0.0,20.0,0.0,33.0,0.0,0.0,0.0,73.0,0.0,26.0,0.0,0.0,24.0,0.0,10.0,0.0,3.0,0.0,16.0,0.0,8.0,18.0,831.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,21.0,18.0,5.0,289.0,1.0,1.0,256.0,0.0,150.0,1.0,83.0,9.0,14.0,32.0,8.0,5.0,665.0,15.0,83.0,49.0,68.0,1.0,59.0,3.0,0.0,29.0,5.0,139.0,430.0,20.0,39.0,23.0,15.0
1030,浮洲,79.0,11.0,5.0,6.0,4.0,5.0,28.0,29.0,60.0,76.0,726.0,66.0,495.0,0.0,64.0,10.0,11.0,66.0,123.0,32.0,64.0,19.0,8.0,3.0,0.0,4.0,12.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,19.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,2.0,1.0
1040,樹林,303.0,18.0,18.0,40.0,16.0,18.0,101.0,116.0,215.0,398.0,3539.0,247.0,1710.0,56.0,0.0,26.0,113.0,444.0,819.0,175.0,691.0,117.0,101.0,39.0,2.0,11.0,52.0,82.0,72.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,210.0,12.0,7.0,3.0,83.0,0.0,0.0,7.0,0.0,39.0,0.0,22.0,14.0,0.0,16.0,0.0,5.0,14.0,0.0,3.0,0.0,2.0,3.0,58.0,0.0,6.0,13.0,0.0,12.0,32.0,2.0,11.0,1.0,1.0,2.0,1.0,170.0,0.0,1.0,3.0,4.0,0.0,55.0,1.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,5.0,3.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,153.0,0.0,9.0,0.0,0.0,20.0,0.0,23.0,10.0,0.0,0.0,93.0,0.0,49.0,0.0,0.0,26.0,0.0,14.0,0.0,2.0,0.0,6.0,0.0,2.0,6.0,320.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,5.0,4.0,110.0,0.0,0.0,103.0,2.0,88.0,2.0,43.0,0.0,0.0,5.0,4.0,1.0,254.0,10.0,52.0,15.0,8.0,0.0,8.0,1.0,1.0,2.0,0.0,38.0,137.0,2.0,5.0,7.0,5.0
1050,南樹林,30.0,0.0,0.0,3.0,2.0,4.0,6.0,6.0,20.0,35.0,261.0,39.0,160.0,6.0,33.0,0.0,5.0,45.0,105.0,33.0,79.0,19.0,11.0,5.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
1060,山佳,38.0,3.0,3.0,4.0,4.0,2.0,6.0,14.0,30.0,38.0,442.0,52.0,306.0,13.0,109.0,3.0,0.0,87.0,154.0,42.0,109.0,9.0,3.0,2.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0
1070,鶯歌,138.0,7.0,5.0,13.0,13.0,4.0,46.0,52.0,169.0,302.0,2595.0,244.0,1673.0,59.0,473.0,43.0,38.0,0.0,919.0,175.0,495.0,54.0,44.0,10.0,1.0,7.0,40.0,36.0,62.0,17.0,0.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.0,1.0,3.0,3.0,22.0,0.0,0.0,3.0,0.0,6.0,0.0,7.0,2.0,0.0,2.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,4.0,0.0,3.0,12.0,2.0,3.0,0.0,9.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,78.0,1.0,7.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,6.0,2.0,1.0
1080,桃園,504.0,19.0,26.0,85.0,18.0,10.0,127.0,99.0,255.0,530.0,5475.0,378.0,2657.0,109.0,823.0,113.0,166.0,886.0,0.0,995.0,3622.0,643.0,474.0,211.0,5.0,37.0,219.0,382.0,297.0,72.0,2.0,16.0,6.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,18.0,1042.0,33.0,18.0,4.0,333.0,0.0,0.0,35.0,0.0,32.0,1.0,46.0,44.0,0.0,75.0,1.0,27.0,90.0,1.0,2.0,0.0,7.0,7.0,198.0,2.0,19.0,13.0,2.0,17.0,222.0,1.0,26.0,2.0,17.0,9.0,3.0,935.0,3.0,2.0,4.0,8.0,0.0,296.0,5.0,2.0,102.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20.0,0.0,8.0,2.0,0.0,133.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,0.0,0.0,11.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,71.0,0.0,0.0,85.0,1.0,55.0,0.0,14.0,4.0,0.0,3.0,0.0,0.0,135.0,1.0,9.0,7.0,7.0,1.0,17.0,2.0,2.0,3.0,0.0,15.0,172.0,1.0,0.0,9.0,1.0
1090,內壢,109.0,5.0,9.0,11.0,1.0,2.0,29.0,20.0,85.0,158.0,1752.0,147.0,741.0,35.0,219.0,24.0,33.0,174.0,1044.0,0.0,966.0,195.0,183.0,85.0,10.0,18.0,94.0,150.0,124.0,43.0,1.0,13.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,242.0,9.0,7.0,3.0,48.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,7.0,31.0,1.0,8.0,12.0,1.0,5.0,13.0,0.0,9.0,1.0,3.0,4.0,2.0,53.0,1.0,4.0,1.0,4.0,0.0,8.0,1.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,1.0,0.0,16.0,0.0,12.0,2.0,0.0,1.0,0.0,2.0,35.0,0.0,0.0,2.0,1.0
1100,中壢,290.0,15.0,13.0,58.0,8.0,17.0,94.0,60.0,207.0,426.0,3985.0,271.0,1789.0,78.0,642.0,69.0,100.0,488.0,3651.0,1004.0,0.0,1060.0,989.0,421.0,25.0,82.0,282.0,649.0,380.0,80.0,7.0,32.0,12.0,6.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,9.0,1391.0,33.0,15.0,8.0,366.0,0.0,2.0,23.0,0.0,15.0,0.0,29.0,67.0,0.0,64.0,1.0,36.0,66.0,0.0,3.0,0.0,7.0,15.0,235.0,1.0,13.0,15.0,4.0,34.0,251.0,0.0,21.0,4.0,12.0,4.0,5.0,879.0,1.0,2.0,1.0,16.0,0.0,271.0,0.0,1.0,86.0,2.0,3.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,93.0,16.0,0.0,5.0,8.0,1.0,105.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,33.0,0.0,0.0,53.0,0.0,26.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,77.0,0.0,4.0,1.0,10.0,0.0,7.0,3.0,0.0,0.0,2.0,1.0,100.0,2.0,4.0,1.0,6.0
1110,埔心,58.0,2.0,2.0,5.0,1.0,0.0,11.0,12.0,43.0,75.0,816.0,83.0,322.0,19.0,132.0,12.0,12.0,59.0,699.0,209.0,1088.0,0.0,73.0,58.0,0.0,14.0,81.0,105.0,66.0,44.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,13.0,4.0,11.0,37.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,17.0,0.0,6.0,2.0,1.0,6.0,15.0,1.0,11.0,0.0,3.0,6.0,2.0,34.0,6.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0
1120,楊梅,37.0,0.0,0.0,5.0,5.0,2.0,11.0,12.0,32.0,53.0,713.0,59.0,258.0,6.0,104.0,10.0,3.0,39.0,484.0,181.0,959.0,94.0,0.0,95.0,2.0,12.0,50.0,64.0,63.0,32.0,0.0,7.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,251.0,11.0,6.0,1.0,37.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,7.0,5.0,6.0,3.0,8.0,0.0,4.0,0.0,8.0,8.0,4.0,37.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
