編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,加祿,內獅,枋山,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,關山,海端,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,崇德,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,八斗子,四腳亭,暖暖
1000,臺北,2688.0,307.0,411.0,1070.0,472.0,346.0,2384.0,1612.0,682.0,1195.0,40.0,368.0,829.0,666.0,3438.0,253.0,366.0,2167.0,5899.0,1751.0,4230.0,707.0,589.0,160.0,20.0,58.0,400.0,385.0,337.0,78.0,1.0,18.0,5.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,13.0,2147.0,35.0,9.0,4.0,614.0,0.0,3.0,35.0,0.0,47.0,0.0,53.0,90.0,1.0,183.0,0.0,115.0,145.0,1.0,2.0,0.0,7.0,14.0,273.0,0.0,21.0,18.0,2.0,35.0,735.0,5.0,35.0,1.0,9.0,7.0,2.0,2142.0,1.0,6.0,1.0,3.0,0.0,383.0,0.0,0.0,200.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,31.0,1.0,5.0,4.0,0.0,235.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,704.0,0.0,26.0,0.0,31.0,0.0,66.0,5.0,0.0,0.0,182.0,0.0,103.0,0.0,0.0,40.0,0.0,59.0,0.0,6.0,0.0,44.0,0.0,30.0,57.0,2520.0,0.0,0.0,107.0,0.0,0.0,1.0,0.0,0.0,25.0,6.0,0.0,26.0,36.0,11.0,612.0,1.0,0.0,554.0,2.0,329.0,3.0,237.0,66.0,6.0,20.0,41.0,2.0,1177.0,29.0,204.0,97.0,252.0,2.0,283.0,11.0,0.0,65.0,1.0,328.0,1888.0,48.0,58.0,115.0,81.0
1010,萬華,319.0,64.0,35.0,59.0,33.0,31.0,123.0,102.0,108.0,171.0,339.0,0.0,193.0,51.0,307.0,24.0,60.0,224.0,376.0,119.0,261.0,54.0,57.0,16.0,0.0,6.0,12.0,33.0,23.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,8.0,0.0,9.0,5.0,0.0,6.0,4.0,0.0,59.0,7.0,25.0,12.0,38.0,0.0,18.0,0.0,0.0,0.0,1.0,29.0,61.0,0.0,0.0,5.0,15.0
1020,板橋,1135.0,93.0,90.0,213.0,83.0,53.0,380.0,284.0,226.0,408.0,655.0,226.0,0.0,513.0,2192.0,224.0,325.0,1616.0,2958.0,679.0,1908.0,355.0,255.0,84.0,7.0,29.0,161.0,155.0,135.0,37.0,0.0,8.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,912.0,20.0,7.0,9.0,297.0,0.0,1.0,19.0,0.0,45.0,2.0,29.0,43.0,0.0,90.0,0.0,33.0,69.0,0.0,2.0,0.0,4.0,1.0,120.0,0.0,14.0,10.0,1.0,9.0,282.0,1.0,12.0,2.0,3.0,5.0,2.0,839.0,2.0,1.0,0.0,2.0,1.0,192.0,2.0,2.0,103.0,0.0,1.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,21.0,1.0,4.0,6.0,0.0,114.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,0.0,5.0,0.0,18.0,0.0,20.0,6.0,0.0,0.0,37.0,0.0,33.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,8.0,9.0,559.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,6.0,15.0,2.0,198.0,0.0,2.0,215.0,0.0,155.0,1.0,72.0,23.0,10.0,18.0,30.0,2.0,662.0,16.0,79.0,35.0,86.0,1.0,33.0,0.0,0.0,4.0,3.0,101.0,430.0,29.0,14.0,18.0,24.0
1030,浮洲,66.0,6.0,3.0,11.0,0.0,1.0,10.0,24.0,56.0,70.0,707.0,89.0,463.0,0.0,66.0,10.0,5.0,83.0,110.0,59.0,71.0,20.0,15.0,7.0,1.0,0.0,6.0,8.0,12.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,2.0,1.0,3.0,0.0
1040,樹林,340.0,17.0,36.0,46.0,21.0,16.0,78.0,83.0,207.0,379.0,3280.0,276.0,1728.0,61.0,0.0,25.0,118.0,359.0,995.0,267.0,787.0,116.0,78.0,53.0,1.0,9.0,57.0,83.0,45.0,18.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,198.0,6.0,3.0,3.0,77.0,0.0,0.0,9.0,0.0,45.0,1.0,11.0,8.0,1.0,23.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,3.0,28.0,0.0,6.0,6.0,1.0,5.0,38.0,1.0,2.0,0.0,2.0,2.0,1.0,122.0,0.0,2.0,1.0,3.0,0.0,35.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,6.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,0.0,5.0,0.0,16.0,0.0,12.0,2.0,0.0,0.0,38.0,0.0,29.0,0.0,0.0,11.0,0.0,15.0,0.0,1.0,0.0,8.0,0.0,3.0,6.0,220.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,5.0,1.0,86.0,0.0,0.0,91.0,2.0,39.0,1.0,47.0,13.0,3.0,2.0,7.0,2.0,292.0,4.0,24.0,8.0,23.0,2.0,10.0,0.0,0.0,3.0,3.0,42.0,155.0,6.0,8.0,5.0,3.0
1050,南樹林,44.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,26.0,36.0,300.0,31.0,174.0,13.0,34.0,0.0,3.0,37.0,137.0,30.0,100.0,14.0,13.0,10.0,0.0,1.0,7.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
1060,山佳,43.0,1.0,5.0,2.0,0.0,3.0,7.0,8.0,31.0,44.0,377.0,46.0,272.0,6.0,91.0,3.0,0.0,51.0,211.0,44.0,108.0,29.0,12.0,3.0,0.0,0.0,1.0,15.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0
1070,鶯歌,126.0,13.0,10.0,15.0,13.0,6.0,30.0,34.0,147.0,272.0,2138.0,225.0,1605.0,87.0,372.0,37.0,28.0,0.0,869.0,201.0,480.0,65.0,56.0,5.0,1.0,7.0,33.0,30.0,61.0,21.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,94.0,4.0,1.0,5.0,34.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,1.0,1.0,2.0,14.0,0.0,3.0,0.0,0.0,5.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,12.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,28.0,2.0,0.0,6.0,1.0
1080,桃園,383.0,14.0,30.0,123.0,27.0,9.0,110.0,91.0,276.0,569.0,5516.0,382.0,2882.0,128.0,871.0,139.0,189.0,868.0,0.0,1048.0,3769.0,633.0,473.0,177.0,10.0,40.0,225.0,392.0,275.0,80.0,7.0,17.0,14.0,14.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,15.0,1117.0,34.0,14.0,5.0,295.0,3.0,0.0,34.0,0.0,8.0,0.0,23.0,36.0,0.0,75.0,1.0,52.0,76.0,2.0,1.0,1.0,3.0,12.0,149.0,2.0,24.0,17.0,3.0,18.0,278.0,1.0,32.0,3.0,13.0,11.0,2.0,956.0,0.0,5.0,5.0,10.0,0.0,281.0,1.0,0.0,100.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,18.0,0.0,4.0,2.0,0.0,117.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,176.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,62.0,0.0,0.0,71.0,0.0,19.0,0.0,8.0,3.0,3.0,4.0,1.0,4.0,135.0,3.0,11.0,5.0,25.0,0.0,29.0,0.0,0.0,6.0,5.0,11.0,138.0,1.0,3.0,4.0,3.0
1090,內壢,100.0,6.0,9.0,21.0,4.0,6.0,20.0,24.0,85.0,216.0,1763.0,124.0,694.0,50.0,262.0,29.0,39.0,206.0,1166.0,0.0,913.0,186.0,129.0,65.0,0.0,11.0,74.0,132.0,118.0,46.0,0.0,5.0,7.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,262.0,9.0,4.0,1.0,67.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,27.0,2.0,7.0,2.0,0.0,14.0,15.0,0.0,7.0,2.0,6.0,2.0,2.0,34.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,23.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,27.0,3.0,1.0,1.0,1.0
1100,中壢,300.0,13.0,17.0,81.0,18.0,13.0,79.0,60.0,224.0,475.0,4021.0,283.0,2022.0,63.0,729.0,79.0,106.0,428.0,3767.0,1004.0,0.0,969.0,874.0,367.0,15.0,60.0,250.0,656.0,365.0,78.0,3.0,36.0,11.0,11.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,20.0,1331.0,54.0,21.0,10.0,347.0,0.0,1.0,24.0,0.0,15.0,0.0,21.0,42.0,2.0,106.0,0.0,37.0,88.0,0.0,5.0,1.0,6.0,11.0,165.0,4.0,31.0,9.0,2.0,23.0,256.0,4.0,38.0,2.0,3.0,9.0,8.0,996.0,4.0,6.0,5.0,10.0,0.0,283.0,2.0,1.0,94.0,0.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,21.0,1.0,2.0,8.0,1.0,132.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,63.0,0.0,0.0,62.0,0.0,15.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,89.0,0.0,8.0,1.0,6.0,0.0,9.0,0.0,0.0,1.0,0.0,8.0,105.0,0.0,9.0,2.0,6.0
1110,埔心,49.0,2.0,5.0,6.0,3.0,2.0,17.0,10.0,52.0,75.0,771.0,53.0,337.0,17.0,131.0,12.0,23.0,59.0,738.0,187.0,1015.0,0.0,97.0,79.0,5.0,20.0,72.0,84.0,102.0,32.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,204.0,17.0,5.0,1.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,7.0,1.0,4.0,12.0,12.0,2.0,7.0,0.0,5.0,1.0,3.0,34.0,2.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0
1120,楊梅,38.0,0.0,4.0,2.0,3.0,2.0,12.0,12.0,34.0,93.0,637.0,49.0,301.0,8.0,76.0,11.0,10.0,61.0,532.0,110.0,928.0,96.0,0.0,76.0,5.0,18.0,49.0,55.0,69.0,29.0,0.0,3.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,257.0,7.0,6.0,1.0,36.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,7.0,0.0,7.0,0.0,4.0,14.0,0.0,0.0,0.0,2.0,5.0,24.0,0.0,0.0,2.0,1.0,3.0,12.0,3.0,7.0,1.0,13.0,7.0,7.0,40.0,4.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
