編號,起站,基隆,三坑,八堵,七堵,百福,五堵,汐止,汐科,南港,松山,臺北,萬華,板橋,浮洲,樹林,南樹林,山佳,鶯歌,桃園,內壢,中壢,埔心,楊梅,富岡,新富,北湖,湖口,新豐,竹北,北新竹,千甲,新莊,竹中,六家,上員,榮華,竹東,橫山,九讚頭,合興,富貴,內灣,新竹,三姓橋,香山,崎頂,竹南,談文,大山,後龍,龍港,白沙屯,新埔,通霄,苑裡,日南,大甲,臺中港,清水,沙鹿,龍井,大肚,追分,造橋,豐富,苗栗,南勢,銅鑼,三義,泰安,后里,豐原,栗林,潭子,頭家厝,松竹,太原,精武,臺中,五權,大慶,烏日,新烏日,成功,彰化,花壇,大村,員林,永靖,社頭,田中,二水,源泉,濁水,龍泉,集集,水里,車埕,林內,石榴,斗六,斗南,石龜,大林,民雄,嘉北,嘉義,水上,南靖,後壁,新營,柳營,林鳳營,隆田,拔林,善化,南科,新市,永康,大橋,臺南,保安,仁德,中洲,長榮大學,沙崙,大湖,路竹,岡山,橋頭,楠梓,新左營,左營,內惟,美術館,鼓山,三塊厝,高雄,民族,科工館,正義,鳳山,後庄,九曲堂,六塊厝,屏東,歸來,麟洛,西勢,竹田,潮州,崁頂,南州,鎮安,林邊,佳冬,東海,枋寮,枋山,大武,瀧溪,金崙,太麻里,知本,康樂,臺東,山里,鹿野,瑞源,瑞和,關山,海端,池上,富里,東竹,東里,玉里,三民,瑞穗,富源,大富,光復,萬榮,鳳林,南平,林榮新光,豐田,壽豐,平和,志學,吉安,花蓮,北埔,景美,新城,和仁,和平,漢本,武塔,南澳,東澳,永樂,蘇澳,蘇澳新,冬山,羅東,中里,二結,宜蘭,四城,礁溪,頂埔,頭城,外澳,龜山,大溪,大里,石城,福隆,貢寮,雙溪,牡丹,三貂嶺,大華,十分,望古,嶺腳,平溪,菁桐,猴硐,瑞芳,海科館,四腳亭,暖暖
1000,臺北,2627.0,367.0,526.0,1329.0,544.0,351.0,2755.0,1835.0,1016.0,1460.0,189.0,493.0,971.0,792.0,3835.0,367.0,372.0,2327.0,6919.0,2127.0,5373.0,965.0,753.0,257.0,46.0,88.0,474.0,622.0,368.0,67.0,0.0,17.0,3.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,2136.0,47.0,31.0,8.0,748.0,10.0,2.0,64.0,0.0,94.0,0.0,49.0,115.0,0.0,252.0,0.0,95.0,181.0,0.0,3.0,0.0,9.0,15.0,379.0,2.0,21.0,21.0,8.0,44.0,833.0,1.0,15.0,1.0,10.0,8.0,4.0,2162.0,7.0,3.0,3.0,12.0,1.0,468.0,1.0,2.0,196.0,1.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,194.0,30.0,0.0,2.0,14.0,0.0,304.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,0.0,550.0,0.0,8.0,0.0,0.0,39.0,0.0,73.0,24.0,0.0,0.0,237.0,0.0,75.0,0.0,0.0,87.0,0.0,58.0,0.0,4.0,0.0,63.0,0.0,95.0,65.0,2664.0,0.0,0.0,47.0,0.0,4.0,0.0,0.0,15.0,6.0,0.0,11.0,42.0,33.0,647.0,1.0,0.0,553.0,3.0,312.0,0.0,194.0,36.0,25.0,32.0,26.0,8.0,717.0,39.0,191.0,190.0,71.0,3.0,270.0,1.0,4.0,37.0,11.0,424.0,1890.0,24.0,152.0,119.0
1010,萬華,283.0,56.0,35.0,97.0,31.0,43.0,184.0,135.0,154.0,222.0,501.0,4.0,248.0,64.0,376.0,35.0,57.0,243.0,487.0,155.0,291.0,96.0,68.0,20.0,7.0,12.0,36.0,42.0,35.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,13.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,10.0,0.0,10.0,0.0,4.0,3.0,1.0,5.0,1.0,0.0,56.0,14.0,18.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,99.0,2.0,13.0,13.0
1020,板橋,835.0,96.0,70.0,216.0,78.0,41.0,450.0,273.0,314.0,509.0,913.0,261.0,47.0,613.0,2306.0,204.0,344.0,1453.0,3150.0,785.0,2421.0,347.0,279.0,121.0,23.0,22.0,137.0,264.0,155.0,48.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,876.0,16.0,9.0,5.0,351.0,0.0,2.0,35.0,1.0,69.0,6.0,41.0,63.0,4.0,92.0,0.0,48.0,71.0,0.0,4.0,0.0,1.0,7.0,156.0,3.0,8.0,16.0,2.0,20.0,296.0,1.0,9.0,2.0,8.0,5.0,2.0,813.0,4.0,0.0,0.0,4.0,0.0,223.0,1.0,0.0,72.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,23.0,0.0,4.0,6.0,0.0,164.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,3.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,163.0,0.0,9.0,0.0,0.0,12.0,0.0,37.0,11.0,0.0,0.0,43.0,0.0,32.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,13.0,28.0,520.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,19.0,207.0,1.0,0.0,186.0,3.0,133.0,0.0,67.0,13.0,10.0,21.0,16.0,6.0,266.0,28.0,99.0,52.0,26.0,0.0,28.0,0.0,0.0,2.0,0.0,94.0,356.0,19.0,27.0,16.0
1030,浮洲,52.0,9.0,7.0,15.0,6.0,4.0,11.0,23.0,59.0,104.0,855.0,80.0,587.0,4.0,85.0,8.0,11.0,86.0,121.0,61.0,86.0,24.0,26.0,11.0,0.0,1.0,10.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,23.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,17.0,2.0,0.0,1.0
1040,樹林,301.0,30.0,27.0,70.0,25.0,18.0,93.0,89.0,246.0,515.0,3881.0,369.0,2007.0,94.0,14.0,39.0,172.0,491.0,1198.0,226.0,1218.0,181.0,101.0,37.0,2.0,12.0,86.0,146.0,96.0,24.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,237.0,9.0,10.0,3.0,98.0,0.0,0.0,9.0,0.0,33.0,0.0,8.0,11.0,0.0,24.0,0.0,9.0,10.0,3.0,2.0,0.0,1.0,2.0,55.0,0.0,9.0,8.0,0.0,10.0,41.0,0.0,9.0,1.0,3.0,7.0,2.0,154.0,0.0,4.0,0.0,1.0,1.0,48.0,0.0,0.0,38.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,3.0,0.0,3.0,3.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,146.0,0.0,12.0,0.0,0.0,17.0,0.0,34.0,9.0,0.0,0.0,103.0,0.0,56.0,0.0,0.0,31.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,11.0,23.0,304.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,10.0,132.0,0.0,0.0,155.0,2.0,79.0,0.0,39.0,1.0,2.0,7.0,5.0,1.0,103.0,15.0,35.0,18.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,25.0,174.0,1.0,12.0,7.0
1050,南樹林,26.0,3.0,0.0,3.0,3.0,1.0,7.0,7.0,18.0,55.0,361.0,39.0,212.0,6.0,40.0,4.0,11.0,40.0,148.0,47.0,150.0,20.0,9.0,9.0,0.0,0.0,5.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1060,山佳,19.0,2.0,0.0,9.0,3.0,2.0,4.0,10.0,24.0,48.0,409.0,66.0,336.0,15.0,146.0,2.0,1.0,59.0,261.0,35.0,171.0,13.0,11.0,6.0,1.0,1.0,19.0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1070,鶯歌,114.0,7.0,12.0,34.0,5.0,5.0,34.0,44.0,136.0,253.0,2398.0,251.0,1540.0,77.0,553.0,44.0,40.0,14.0,1020.0,194.0,636.0,84.0,59.0,21.0,6.0,7.0,38.0,56.0,64.0,27.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,127.0,8.0,4.0,1.0,27.0,0.0,0.0,1.0,0.0,11.0,0.0,2.0,3.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,4.0,0.0,6.0,3.0,0.0,7.0,0.0,2.0,4.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,26.0,0.0,1.0,2.0
1080,桃園,351.0,33.0,41.0,138.0,29.0,16.0,162.0,111.0,305.0,620.0,6577.0,494.0,3163.0,136.0,1101.0,148.0,243.0,1041.0,16.0,1253.0,5874.0,865.0,623.0,289.0,14.0,54.0,242.0,543.0,329.0,81.0,6.0,26.0,15.0,6.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,1235.0,41.0,31.0,7.0,435.0,3.0,3.0,39.0,0.0,28.0,0.0,32.0,62.0,0.0,94.0,1.0,43.0,78.0,0.0,4.0,0.0,5.0,16.0,215.0,0.0,22.0,24.0,0.0,12.0,320.0,4.0,33.0,1.0,3.0,7.0,5.0,1032.0,0.0,9.0,5.0,11.0,3.0,328.0,2.0,1.0,122.0,1.0,0.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,120.0,18.0,0.0,4.0,3.0,1.0,139.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,165.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,53.0,0.0,0.0,67.0,0.0,19.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,68.0,3.0,11.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,133.0,4.0,13.0,2.0
1090,內壢,102.0,10.0,13.0,20.0,13.0,4.0,35.0,27.0,116.0,171.0,2172.0,164.0,820.0,58.0,262.0,41.0,34.0,167.0,1226.0,11.0,1537.0,218.0,180.0,88.0,8.0,27.0,89.0,170.0,111.0,55.0,1.0,11.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,317.0,18.0,5.0,1.0,89.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,7.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,50.0,1.0,17.0,7.0,0.0,9.0,16.0,1.0,5.0,1.0,4.0,5.0,2.0,35.0,0.0,5.0,0.0,1.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,1.0,2.0
1100,中壢,258.0,21.0,18.0,94.0,24.0,8.0,129.0,89.0,276.0,535.0,5128.0,331.0,2524.0,86.0,1256.0,123.0,156.0,600.0,5873.0,1623.0,36.0,1630.0,1585.0,661.0,33.0,109.0,382.0,1492.0,508.0,130.0,39.0,43.0,9.0,8.0,1.0,1.0,9.0,1.0,0.0,2.0,0.0,13.0,1786.0,71.0,37.0,8.0,524.0,1.0,1.0,59.0,0.0,24.0,4.0,28.0,93.0,1.0,107.0,0.0,54.0,141.0,0.0,4.0,0.0,14.0,10.0,239.0,1.0,53.0,36.0,4.0,53.0,307.0,2.0,56.0,9.0,18.0,4.0,3.0,1171.0,6.0,7.0,5.0,12.0,2.0,336.0,3.0,4.0,128.0,0.0,1.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,17.0,0.0,6.0,9.0,1.0,108.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,5.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,107.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,27.0,0.0,0.0,35.0,1.0,6.0,0.0,20.0,2.0,6.0,0.0,0.0,0.0,31.0,4.0,3.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,81.0,2.0,1.0,3.0
1110,埔心,46.0,4.0,4.0,7.0,7.0,2.0,16.0,14.0,52.0,89.0,971.0,88.0,335.0,21.0,157.0,18.0,11.0,75.0,838.0,219.0,1621.0,5.0,93.0,81.0,5.0,17.0,57.0,130.0,85.0,38.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,253.0,6.0,3.0,3.0,70.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,28.0,1.0,6.0,4.0,0.0,8.0,13.0,1.0,7.0,6.0,4.0,3.0,2.0,26.0,1.0,2.0,1.0,2.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,1.0
1120,楊梅,31.0,2.0,0.0,6.0,3.0,0.0,9.0,9.0,37.0,77.0,685.0,79.0,264.0,21.0,88.0,8.0,14.0,68.0,600.0,158.0,1608.0,117.0,2.0,82.0,8.0,18.0,57.0,98.0,62.0,32.0,0.0,4.0,1.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,263.0,8.0,5.0,5.0,45.0,0.0,1.0,10.0,0.0,4.0,0.0,5.0,4.0,0.0,6.0,0.0,6.0,11.0,0.0,2.0,0.0,2.0,3.0,31.0,2.0,5.0,8.0,0.0,3.0,14.0,0.0,9.0,1.0,9.0,10.0,5.0,44.0,1.0,4.0,1.0,4.0,1.0,33.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0
